student_no,subject,location,spcl_prog_text,resident,s1_gender,class,checkin date
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,8-Nov-13
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,12-Nov-13
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,14-Nov-13
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,21-Nov-13
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,2-Dec-13
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,3-Dec-13
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,10-Dec-13
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,7-Jan-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,8-Jan-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,9-Jan-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,14-Jan-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,16-Jan-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,17-Jan-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,21-Jan-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,24-Jan-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,27-Jan-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,28-Jan-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,29-Jan-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,30-Jan-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,31-Jan-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,4-Feb-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,5-Feb-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,6-Feb-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,12-Feb-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,13-Feb-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,20-Feb-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,24-Feb-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,26-Feb-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,27-Feb-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,28-Feb-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,3-Mar-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,4-Mar-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,5-Mar-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,6-Mar-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,10-Mar-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,12-Mar-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,13-Mar-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,14-Mar-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,1-Apr-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,7-Apr-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,9-Apr-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,10-Apr-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,14-Apr-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,16-Apr-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,17-Apr-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,22-Apr-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,23-Apr-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,23-Apr-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,24-Apr-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,28-Apr-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,29-Apr-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,1-May-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,2-May-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,5-May-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,6-May-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,8-May-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,14-May-14
1329677,Commuter Commons,HUB Commuter Commons,None,1,F,2,19-May-14
1329677,ECON,MHG Front Desk,None,1,F,2,3-Dec-13
1329677,Math,MHG Front Desk,None,1,F,2,1-Oct-13
1329677,Math,MHG Front Desk,None,1,F,2,24-Oct-13
1329677,Math,MHG Front Desk,None,1,F,2,3-Nov-13
1329677,Math,MHG Front Desk,None,1,F,2,11-Nov-13
1329677,Math,MHG Front Desk,None,1,F,2,3-Dec-13
1329677,Math,MHG Front Desk,None,1,F,2,4-Dec-13
1329677,Math,MHG Front Desk,None,1,F,2,9-Dec-13
1329679,Commuter Commons,HUB Commuter Commons,None,2,M,2,16-Jan-14
1329679,Commuter Commons,HUB Commuter Commons,None,2,M,2,17-Jan-14
1329679,Commuter Commons,HUB Commuter Commons,None,2,M,2,30-Jan-14
1329679,Commuter Commons,HUB Commuter Commons,None,2,M,2,4-Feb-14
1329679,Commuter Commons,HUB Commuter Commons,None,2,M,2,5-Feb-14
1329679,Commuter Commons,HUB Commuter Commons,None,2,M,2,13-Feb-14
1329679,Commuter Commons,HUB Commuter Commons,None,2,M,2,18-Feb-14
1329679,Commuter Commons,HUB Commuter Commons,None,2,M,2,27-Feb-14
1329679,Commuter Commons,HUB Commuter Commons,None,2,M,2,4-Mar-14
1329679,Commuter Commons,HUB Commuter Commons,None,2,M,2,6-Mar-14
1329679,Commuter Commons,HUB Commuter Commons,None,2,M,2,11-Mar-14
1329679,Commuter Commons,HUB Commuter Commons,None,2,M,2,13-Mar-14
1329679,Commuter Commons,HUB Commuter Commons,None,2,M,2,3-Apr-14
1329679,Commuter Commons,HUB Commuter Commons,None,2,M,2,8-Apr-14
1329679,Commuter Commons,HUB Commuter Commons,None,2,M,2,15-Apr-14
1329679,Commuter Commons,HUB Commuter Commons,None,2,M,2,22-Apr-14
1329679,Commuter Commons,HUB Commuter Commons,None,2,M,2,24-Apr-14
1329679,Commuter Commons,HUB Commuter Commons,None,2,M,2,29-Apr-14
1329679,Commuter Commons,HUB Commuter Commons,None,2,M,2,6-May-14
1329679,Commuter Commons,HUB Commuter Commons,None,2,M,2,15-May-14
1329679,Commuter Commons,HUB Commuter Commons,None,2,M,2,20-May-14
1329679,Commuter Commons,HUB Commuter Commons,None,2,M,2,27-May-14
1329680,ECON,MHG Front Desk,None,1,M,1,4-Feb-14
1329686,Chem,MHG Front Desk,None,1,M,2,30-Jan-14
1329699,Japanese,MHG Front Desk,None,1,F,2,12-May-14
1329704,Chem,MHG Front Desk,None,1,F,2,30-Jan-14
1329704,Math,MHG Front Desk,None,1,F,2,30-Sep-13
1329704,Math,MHG Front Desk,None,1,F,2,9-Oct-13
1329712,Anything Goes,MHG Front Desk,None,2,F,2,3-Dec-13
1329713,Chem,HUB Commuter Commons,None,1,F,1,1-Oct-13
1329717,Commuter Commons,HUB Commuter Commons,None,1,M,2,9-Jan-14
1329722,Commuter Commons,HUB Commuter Commons,None,1,M,2,7-Nov-13
1329723,Chem,MHG Front Desk,None,1,M,2,16-Oct-13
1329723,Commuter Commons,HUB Commuter Commons,None,1,M,2,14-Nov-13
1329729,Commuter Commons,HUB Commuter Commons,None,1,F,2,2-Oct-13
1329729,Commuter Commons,HUB Commuter Commons,None,1,F,2,8-Oct-13
1329729,Commuter Commons,HUB Commuter Commons,None,1,F,2,9-Oct-13
1329729,Commuter Commons,HUB Commuter Commons,None,1,F,2,23-Oct-13
1329729,Commuter Commons,HUB Commuter Commons,None,1,F,2,24-Oct-13
1329729,Commuter Commons,HUB Commuter Commons,None,1,F,2,29-Oct-13
1329729,Commuter Commons,HUB Commuter Commons,None,1,F,2,13-Nov-13
1329729,Commuter Commons,HUB Commuter Commons,None,1,F,2,3-Dec-13
1329730,Commuter Commons,HUB Commuter Commons,None,2,M,1,10-Jan-14
1329734,Math,MHG Front Desk,None,1,F,2,4-Feb-14
1329734,Physics,MHG Front Desk,None,1,F,2,17-Mar-14
1329735,Math,MHG Front Desk,None,2,M,2,30-Sep-13
1329735,Math,MHG Front Desk,None,2,M,2,17-Oct-13
1329735,Math,MHG Front Desk,None,2,M,2,5-Nov-13
1329735,Math,MHG Front Desk,None,2,M,2,12-Nov-13
1329735,Math,MHG Front Desk,None,2,M,2,20-Apr-14
1329739,Anything Goes,MHG Front Desk,None,1,M,2,4-Dec-13
1329739,Chem,MHG Front Desk,None,1,M,2,5-Dec-13
1329739,Chem,MHG Front Desk,None,1,M,2,9-Dec-13
1329739,Chem,MHG Front Desk,None,1,M,2,28-Jan-14
1329742,Math,MHG Front Desk,None,1,M,2,26-Feb-14
1329745,Physics,MHG Front Desk,None,2,F,1,2-Mar-14
1329745,Physics,MHG Front Desk,None,2,F,1,5-Mar-14
1329751,Chem,MHG Front Desk,None,1,M,2,13-Feb-14
1329751,Chem,MHG Front Desk,None,1,M,2,21-Apr-14
1329751,Chem,MHG Front Desk,None,1,M,2,23-Apr-14
1329751,Chem,MHG Front Desk,None,1,M,2,5-May-14
1329751,Chem,MHG Front Desk,None,1,M,2,14-May-14
1329751,Chem,MHG Front Desk,None,1,M,2,20-May-14
1329751,Chem,MHG Front Desk,None,1,M,2,28-May-14
1329757,Commuter Commons,HUB Commuter Commons,None,1,M,1,27-Nov-13
1329774,Chem,HUB Commuter Commons,None,1,F,1,26-Sep-13
1329774,Chem,HUB Commuter Commons,None,1,F,1,27-Sep-13
1329774,Chem,HUB Commuter Commons,None,1,F,1,1-Oct-13
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,25-Sep-13
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,8-Oct-13
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,10-Oct-13
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,14-Oct-13
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,15-Oct-13
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,16-Oct-13
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,17-Oct-13
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,18-Oct-13
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,21-Oct-13
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,24-Oct-13
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,29-Oct-13
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,31-Oct-13
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,4-Nov-13
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,5-Nov-13
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,6-Nov-13
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,7-Nov-13
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,8-Nov-13
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,12-Nov-13
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,20-Nov-13
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,21-Nov-13
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,26-Nov-13
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,3-Dec-13
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,28-Jan-14
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,29-Jan-14
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,11-Feb-14
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,18-Feb-14
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,19-Feb-14
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,25-Feb-14
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,3-Mar-14
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,4-Mar-14
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,7-Mar-14
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,2-Apr-14
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,10-Apr-14
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,15-Apr-14
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,24-Apr-14
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,29-Apr-14
1329774,Commuter Commons,HUB Commuter Commons,None,1,F,1,8-May-14
1329781,Chem,HUB Commuter Commons,None,1,M,4,27-Sep-13
1329781,Chem,HUB Commuter Commons,None,1,M,4,30-Sep-13
1329781,Chem,HUB Commuter Commons,None,1,M,4,30-Sep-13
1329781,Chem,HUB Commuter Commons,None,1,M,4,1-Oct-13
1329781,Chem,HUB Commuter Commons,None,1,M,4,2-Oct-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,7-Oct-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,8-Oct-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,9-Oct-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,10-Oct-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,11-Oct-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,14-Oct-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,16-Oct-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,17-Oct-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,17-Oct-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,18-Oct-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,21-Oct-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,22-Oct-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,22-Oct-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,23-Oct-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,24-Oct-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,25-Oct-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,28-Oct-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,29-Oct-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,30-Oct-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,31-Oct-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,1-Nov-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,4-Nov-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,5-Nov-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,6-Nov-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,7-Nov-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,8-Nov-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,12-Nov-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,12-Nov-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,13-Nov-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,14-Nov-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,15-Nov-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,15-Nov-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,18-Nov-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,19-Nov-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,20-Nov-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,22-Nov-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,25-Nov-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,27-Nov-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,2-Dec-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,3-Dec-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,4-Dec-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,5-Dec-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,6-Dec-13
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,6-Jan-14
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,7-Jan-14
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,10-Jan-14
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,14-Jan-14
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,15-Jan-14
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,17-Jan-14
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,21-Jan-14
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,30-Jan-14
1329781,Commuter Commons,HUB Commuter Commons,None,1,M,4,6-Feb-14
1329804,Chem,MHG Front Desk,None,1,F,2,26-Feb-14
1329805,Anything Goes,MHG Front Desk,None,1,M,2,11-Nov-13
1329807,Chem,MHG Front Desk,None,1,F,2,3-Nov-13
1329807,Chem,MHG Front Desk,None,1,F,2,13-Nov-13
1329807,ECON,MHG Front Desk,None,1,F,2,4-Dec-13
1329818,Commuter Commons,HUB Commuter Commons,None,1,F,2,24-Apr-14
1329818,Math,MHG Front Desk,None,1,F,2,13-Nov-13
1329825,Math,MHG Front Desk,None,1,M,2,1-Oct-13
1329831,Anything Goes,MHG Front Desk,None,1,F,2,4-Dec-13
1329831,Math,MHG Front Desk,None,1,F,2,10-Oct-13
1329831,Math,MHG Front Desk,None,1,F,2,14-Oct-13
1329831,Math,MHG Front Desk,None,1,F,2,16-Oct-13
1329831,Math,MHG Front Desk,None,1,F,2,28-Oct-13
1329831,Math,MHG Front Desk,None,1,F,2,13-Nov-13
1329834,Math,MHG Front Desk,None,1,M,1,2-Oct-13
1329834,Math,MHG Front Desk,None,1,M,1,8-Oct-13
1329834,Math,MHG Front Desk,None,1,M,1,9-Oct-13
1329834,Math,MHG Front Desk,None,1,M,1,10-Oct-13
1329834,Math,MHG Front Desk,None,1,M,1,13-Oct-13
1329834,Math,MHG Front Desk,None,1,M,1,14-Oct-13
1329834,Math,MHG Front Desk,None,1,M,1,15-Oct-13
1329834,Math,MHG Front Desk,None,1,M,1,21-Oct-13
1329834,Math,MHG Front Desk,None,1,M,1,22-Oct-13
1329834,Math,MHG Front Desk,None,1,M,1,22-Oct-13
1329834,Math,MHG Front Desk,None,1,M,1,23-Oct-13
1329834,Math,MHG Front Desk,None,1,M,1,24-Oct-13
1329834,Math,MHG Front Desk,None,1,M,1,27-Oct-13
1329834,Math,MHG Front Desk,None,1,M,1,28-Oct-13
1329834,Math,MHG Front Desk,None,1,M,1,29-Oct-13
1329834,Math,MHG Front Desk,None,1,M,1,3-Nov-13
1329834,Math,MHG Front Desk,None,1,M,1,4-Nov-13
1329834,Math,MHG Front Desk,None,1,M,1,5-Nov-13
1329834,Math,MHG Front Desk,None,1,M,1,11-Nov-13
1329834,Math,MHG Front Desk,None,1,M,1,12-Nov-13
1329834,Math,MHG Front Desk,None,1,M,1,13-Nov-13
1329834,Math,MHG Front Desk,None,1,M,1,17-Nov-13
1329834,Math,MHG Front Desk,None,1,M,1,19-Nov-13
1329834,Math,MHG Front Desk,None,1,M,1,24-Nov-13
1329834,Math,MHG Front Desk,None,1,M,1,25-Nov-13
1329834,Math,MHG Front Desk,None,1,M,1,3-Dec-13
1329834,Math,MHG Front Desk,None,1,M,1,4-Dec-13
1329834,Math,MHG Front Desk,None,1,M,1,5-Dec-13
1329834,Math,MHG Front Desk,None,1,M,1,15-Jan-14
1329834,Math,MHG Front Desk,None,1,M,1,22-Jan-14
1329834,Math,MHG Front Desk,None,1,M,1,27-Jan-14
1329834,Math,MHG Front Desk,None,1,M,1,29-Jan-14
1329834,Math,MHG Front Desk,None,1,M,1,6-Feb-14
1329834,Math,MHG Front Desk,None,1,M,1,10-Feb-14
1329834,Math,MHG Front Desk,None,1,M,1,12-Feb-14
1329834,Math,MHG Front Desk,None,1,M,1,24-Feb-14
1329834,Math,MHG Front Desk,None,1,M,1,5-Mar-14
1329834,Math,MHG Front Desk,None,1,M,1,10-Mar-14
1329837,Chem,HUB Commuter Commons,None,1,M,2,27-Sep-13
1329837,Chem,HUB Commuter Commons,None,1,M,2,2-Oct-13
1329837,Chem,HUB Commuter Commons,None,1,M,2,2-Oct-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,8-Oct-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,9-Oct-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,10-Oct-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,10-Oct-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,11-Oct-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,14-Oct-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,15-Oct-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,16-Oct-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,17-Oct-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,18-Oct-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,21-Oct-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,23-Oct-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,24-Oct-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,25-Oct-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,28-Oct-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,29-Oct-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,31-Oct-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,1-Nov-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,4-Nov-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,6-Nov-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,7-Nov-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,12-Nov-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,13-Nov-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,14-Nov-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,15-Nov-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,18-Nov-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,20-Nov-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,21-Nov-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,22-Nov-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,25-Nov-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,2-Dec-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,4-Dec-13
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,9-Jan-14
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,16-Jan-14
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,22-Jan-14
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,23-Jan-14
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,29-Jan-14
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,30-Jan-14
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,3-Feb-14
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,4-Feb-14
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,5-Feb-14
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,6-Feb-14
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,12-Feb-14
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,13-Feb-14
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,18-Feb-14
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,24-Feb-14
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,26-Feb-14
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,27-Feb-14
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,4-Mar-14
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,6-Mar-14
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,12-Mar-14
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,13-Mar-14
1329837,Commuter Commons,HUB Commuter Commons,None,1,M,2,17-Mar-14
1329843,Physics,MHG Front Desk,None,1,F,2,14-Apr-14
1329844,Chem,HUB Commuter Commons,None,1,M,2,26-Sep-13
1329844,Chem,HUB Commuter Commons,None,1,M,2,26-Sep-13
1329844,Chem,HUB Commuter Commons,None,1,M,2,27-Sep-13
1329844,Commuter Commons,HUB Commuter Commons,None,1,M,2,16-Oct-13
1329844,Commuter Commons,HUB Commuter Commons,None,1,M,2,6-Nov-13
1329844,Commuter Commons,HUB Commuter Commons,None,1,M,2,6-Jan-14
1329844,Commuter Commons,HUB Commuter Commons,None,1,M,2,7-Jan-14
1329844,Commuter Commons,HUB Commuter Commons,None,1,M,2,14-Jan-14
1329851,Chem,MHG Front Desk,None,1,M,2,17-Oct-13
1329851,Chem,MHG Front Desk,None,1,M,2,5-Nov-13
1329851,Chem,MHG Front Desk,None,1,M,2,12-Nov-13
1329851,Chem,MHG Front Desk,None,1,M,2,25-Nov-13
1329851,Chem,MHG Front Desk,None,1,M,2,2-Dec-13
1329851,Chem,MHG Front Desk,None,1,M,2,4-Dec-13
1329851,Chem,MHG Front Desk,None,1,M,2,5-Dec-13
1329851,Chem,MHG Front Desk,None,1,M,2,10-Dec-13
1329851,Chem,MHG Front Desk,None,1,M,2,28-Jan-14
1329861,CSE,MHG Front Desk,None,2,F,2,26-May-14
1329884,ECON,MHG Front Desk,None,1,F,2,11-Feb-14
1329884,ECON,MHG Front Desk,None,1,F,2,16-Apr-14
1329886,Math,MHG Front Desk,None,1,F,2,8-Oct-13
1329892,Chem,MHG Front Desk,None,1,F,2,19-May-14
1329897,Chem,MHG Front Desk,None,1,F,2,3-Mar-14
1329897,Math,MHG Front Desk,None,1,F,2,5-Dec-13
1329915,Math,MHG Front Desk,None,1,M,2,20-Jan-14
1329915,Math,MHG Front Desk,None,1,M,2,17-Feb-14
1329915,Math,MHG Front Desk,None,1,M,2,23-Feb-14
1329919,Chem,HUB Commuter Commons,None,1,M,2,30-Sep-13
1329919,Commuter Commons,HUB Commuter Commons,None,1,M,2,1-Nov-13
